Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product_ID,Product_Name,Category,Brand,Color,Size,Quantity,Price,Discount_Percent,Sales,Profit,Payment_Method,Inventory_Stock
ORD10863,2025-05-07,CUST1171,Customer_1863,Female,27,Jaipur,Rajasthan,P019,Loafers,Footwear,OfficeLine,Pink,L,5,2799,10,12595.5,3787.65,Debit Card,48
ORD10864,2026-07-26,CUST1318,Customer_1864,Male,34,Kolkata,West Bengal,P016,Denim Jacket,Outerwear,DenimCo,Pink,M,1,3199,25,2399.25,766.0,Debit Card,14
ORD10865,2025-04-20,CUST1328,Customer_1865,Male,54,Mumbai,Maharashtra,P007,Formal Trousers,Trousers,OfficeLine,Yellow,M,2,1999,15,3398.3,662.69,Credit Card,7
ORD10866,2025-06-22,CUST1485,Customer_1866,Male,56,Vijayawada,Andhra Pradesh,P008,Leather Jacket,Outerwear,LeatherCraft,Yellow,XL,1,4599,30,3219.3,725.97,Net Banking,43
ORD10867,2026-11-29,CUST1523,Customer_1867,Male,38,Bengaluru,Karnataka,P006,Running Shoes,Footwear,SportX,Pink,M,1,3599,30,2519.3,436.17,UPI,32
ORD10868,2025-11-06,CUST1008,Customer_1868,Male,25,Bhubaneswar,Odisha,P012,Kurta,Ethnic Wear,Heritage,Black,XXL,1,1899,10,1709.1,189.84,UPI,55
ORD10869,2025-03-20,CUST1514,Customer_1869,Male,26,Bengaluru,Karnataka,P015,Track Pants,Sportswear,SportX,White,S,4,1599,20,5116.8,588.99,UPI,59
ORD10870,2026-01-16,CUST1295,Customer_1870,Male,28,Vijayawada,Andhra Pradesh,P014,Blazer,Formal Wear,OfficeLine,Pink,M,1,3499,30,2449.3,676.21,UPI,75
ORD10871,2025-04-07,CUST1365,Customer_1871,Male,59,Vijayawada,Andhra Pradesh,P014,Blazer,Formal Wear,OfficeLine,Yellow,M,1,3499,0,3499.0,824.29,Debit Card,11
ORD10872,2026-01-27,CUST1332,Customer_1872,Female,26,Pune,Maharashtra,P002,Slim Fit Jeans,Jeans,DenimCo,Green,XXL,3,2499,0,7497.0,979.95,Credit Card,85
ORD10873,2025-01-02,CUST1078,Customer_1873,Male,33,Bhubaneswar,Odisha,P015,Track Pants,Sportswear,SportX,Beige,XL,3,1599,30,3357.9,1059.59,Cash,13
ORD10874,2026-02-12,CUST1247,Customer_1874,Male,50,Hyderabad,Telangana,P011,Cargo Pants,Trousers,UrbanWear,Green,M,2,1799,15,3058.3,946.39,Cash,17
ORD10875,2026-01-01,CUST1219,Customer_1875,Male,47,Visakhapatnam,Andhra Pradesh,P011,Cargo Pants,Trousers,UrbanWear,White,M,5,1799,15,7645.75,858.67,Net Banking,11
ORD10876,2026-11-24,CUST1321,Customer_1876,Male,23,Kakinada,Andhra Pradesh,P005,Summer Dress,Dresses,Elegance,Black,M,2,2999,15,5098.3,515.91,Credit Card,66
ORD10877,2026-09-04,CUST1149,Customer_1877,Male,59,Hyderabad,Telangana,P007,Formal Trousers,Trousers,OfficeLine,Grey,S,4,1999,10,7196.4,1240.82,Net Banking,22
ORD10878,2026-07-25,CUST1058,Customer_1878,Male,45,Kakinada,Andhra Pradesh,P004,Hoodie,Outerwear,UrbanWear,Blue,XL,3,2199,20,5277.6,709.71,Cash,67
ORD10879,2026-08-20,CUST1440,Customer_1879,Female,52,Hyderabad,Telangana,P008,Leather Jacket,Outerwear,LeatherCraft,Blue,XL,4,4599,25,13797.0,4167.43,UPI,39
ORD10880,2026-02-05,CUST1271,Customer_1880,Female,19,Chennai,Tamil Nadu,P019,Loafers,Footwear,OfficeLine,Blue,S,2,2799,25,4198.5,509.47,Credit Card,94
ORD10881,2025-05-24,CUST1343,Customer_1881,Male,56,Mumbai,Maharashtra,P004,Hoodie,Outerwear,UrbanWear,Pink,XL,4,2199,0,8796.0,1539.67,Cash,62
ORD10882,2026-04-29,CUST1589,Customer_1882,Male,36,Bengaluru,Karnataka,P015,Track Pants,Sportswear,SportX,Grey,M,3,1599,30,3357.9,851.83,Cash,46
ORD10883,2026-03-08,CUST1216,Customer_1883,Female,33,Bhubaneswar,Odisha,P016,Denim Jacket,Outerwear,DenimCo,Beige,L,3,3199,5,9117.15,2329.35,UPI,8
ORD10884,2026-05-16,CUST1120,Customer_1884,Male,49,Kolkata,West Bengal,P020,Sweatshirt,Sportswear,UrbanWear,Black,XL,3,1699,10,4587.3,1125.38,UPI,30
ORD10885,2025-06-07,CUST1082,Customer_1885,Female,26,Pune,Maharashtra,P015,Track Pants,Sportswear,SportX,Green,L,4,1599,25,4797.0,1365.96,Cash,9
ORD10886,2026-12-16,CUST1276,Customer_1886,Female,60,Kolkata,West Bengal,P003,Casual Shirt,Shirts,StyleHub,Black,L,3,1499,15,3822.45,507.3,Debit Card,52
ORD10887,2026-09-08,CUST1407,Customer_1887,Male,35,Kakinada,Andhra Pradesh,P007,Formal Trousers,Trousers,OfficeLine,Black,M,3,1999,15,5097.45,674.78,Net Banking,8
ORD10888,2025-09-09,CUST1230,Customer_1888,Female,43,Visakhapatnam,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,Beige,M,5,1499,15,6370.75,1688.23,Credit Card,19
ORD10889,2026-01-30,CUST1262,Customer_1889,Male,37,Delhi,Delhi,P014,Blazer,Formal Wear,OfficeLine,Beige,M,3,3499,10,9447.3,1351.04,Credit Card,59
ORD10890,2026-09-16,CUST1292,Customer_1890,Male,31,Mumbai,Maharashtra,P001,Classic T-Shirt,T-Shirts,UrbanWear,Blue,L,1,799,15,679.15,84.86,Debit Card,46
ORD10891,2026-08-22,CUST1136,Customer_1891,Male,33,Chennai,Tamil Nadu,P010,Polo Shirt,T-Shirts,StyleHub,Black,S,5,1299,30,4546.5,1273.34,Cash,45
ORD10892,2026-12-06,CUST1385,Customer_1892,Male,25,Jaipur,Rajasthan,P017,Chinos,Trousers,OfficeLine,Red,S,4,1899,0,7596.0,1705.31,UPI,81
ORD10893,2026-04-06,CUST1579,Customer_1893,Male,44,Vijayawada,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,Blue,M,1,1499,15,1274.15,390.23,UPI,84
ORD10894,2025-08-04,CUST1548,Customer_1894,Female,57,Chennai,Tamil Nadu,P004,Hoodie,Outerwear,UrbanWear,Beige,XL,2,2199,15,3738.3,667.45,Net Banking,15
ORD10895,2025-11-25,CUST1084,Customer_1895,Female,20,Kakinada,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Green,XL,3,2799,20,6717.6,1979.55,Cash,48
ORD10896,2025-12-10,CUST1023,Customer_1896,Male,19,Visakhapatnam,Andhra Pradesh,P008,Leather Jacket,Outerwear,LeatherCraft,Pink,L,5,4599,5,21845.25,6034.46,UPI,26
ORD10897,2025-10-15,CUST1437,Customer_1897,Female,27,Visakhapatnam,Andhra Pradesh,P013,Saree,Ethnic Wear,Heritage,Grey,XL,3,3999,25,8997.75,969.83,UPI,76
ORD10898,2026-07-07,CUST1234,Customer_1898,Male,21,Kolkata,West Bengal,P009,Sneakers,Footwear,SportX,Beige,XXL,1,3299,10,2969.1,472.24,UPI,58
ORD10899,2025-09-29,CUST1535,Customer_1899,Female,48,Bhubaneswar,Odisha,P016,Denim Jacket,Outerwear,DenimCo,Beige,XXL,3,3199,5,9117.15,1582.66,Net Banking,92
ORD10900,2025-08-19,CUST1483,Customer_1900,Female,45,Vijayawada,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Yellow,M,5,2799,20,11196.0,3080.28,Debit Card,97
ORD10901,2026-03-17,CUST1098,Customer_1901,Male,49,Chennai,Tamil Nadu,P017,Chinos,Trousers,OfficeLine,Pink,S,2,1899,30,2658.6,570.87,UPI,71
ORD10902,2026-09-19,CUST1095,Customer_1902,Male,54,Bengaluru,Karnataka,P009,Sneakers,Footwear,SportX,Black,XXL,5,3299,0,16495.0,4223.92,Net Banking,19
ORD10903,2025-09-13,CUST1424,Customer_1903,Female,39,Mumbai,Maharashtra,P003,Casual Shirt,Shirts,StyleHub,Grey,XL,4,1499,0,5996.0,1300.71,Net Banking,27
ORD10904,2026-03-21,CUST1359,Customer_1904,Male,25,Jaipur,Rajasthan,P005,Summer Dress,Dresses,Elegance,Pink,XXL,2,2999,25,4498.5,558.62,Cash,60
ORD10905,2025-02-28,CUST1575,Customer_1905,Male,39,Kakinada,Andhra Pradesh,P006,Running Shoes,Footwear,SportX,Green,L,3,3599,0,10797.0,2117.35,Net Banking,76
ORD10906,2025-12-02,CUST1091,Customer_1906,Female,48,Chennai,Tamil Nadu,P018,Anarkali Dress,Dresses,Elegance,Green,XXL,2,3299,5,6268.1,1091.45,Net Banking,91
ORD10907,2026-10-03,CUST1383,Customer_1907,Female,59,Chennai,Tamil Nadu,P002,Slim Fit Jeans,Jeans,DenimCo,Red,XL,5,2499,10,11245.5,1827.33,Debit Card,52
ORD10908,2025-03-16,CUST1458,Customer_1908,Male,36,Kolkata,West Bengal,P015,Track Pants,Sportswear,SportX,Pink,M,4,1599,30,4477.2,1353.19,Net Banking,52
ORD10909,2026-09-02,CUST1284,Customer_1909,Female,32,Bhubaneswar,Odisha,P007,Formal Trousers,Trousers,OfficeLine,White,XL,2,1999,10,3598.2,761.93,Net Banking,54
ORD10910,2026-04-02,CUST1260,Customer_1910,Male,26,Jaipur,Rajasthan,P009,Sneakers,Footwear,SportX,Red,L,1,3299,30,2309.3,413.33,UPI,72
ORD10911,2025-08-24,CUST1423,Customer_1911,Female,30,Visakhapatnam,Andhra Pradesh,P010,Polo Shirt,T-Shirts,StyleHub,Grey,M,5,1299,5,6170.25,1938.28,Credit Card,33
ORD10912,2026-01-10,CUST1424,Customer_1912,Male,55,Hyderabad,Telangana,P014,Blazer,Formal Wear,OfficeLine,Red,XL,5,3499,5,16620.25,3354.31,Debit Card,77
ORD10913,2025-04-15,CUST1078,Customer_1913,Female,59,Jaipur,Rajasthan,P013,Saree,Ethnic Wear,Heritage,Red,M,1,3999,5,3799.05,610.35,Debit Card,18
ORD10914,2025-10-03,CUST1361,Customer_1914,Male,50,Hyderabad,Telangana,P011,Cargo Pants,Trousers,UrbanWear,Green,XL,4,1799,30,5037.2,651.5,Debit Card,19
ORD10915,2025-08-18,CUST1125,Customer_1915,Male,18,Kolkata,West Bengal,P001,Classic T-Shirt,T-Shirts,UrbanWear,Black,L,3,799,15,2037.45,275.95,UPI,23
ORD10916,2025-11-29,CUST1390,Customer_1916,Male,27,Bhubaneswar,Odisha,P003,Casual Shirt,Shirts,StyleHub,Red,S,4,1499,20,4796.8,699.98,Credit Card,77
ORD10917,2026-11-11,CUST1095,Customer_1917,Male,37,Bhubaneswar,Odisha,P011,Cargo Pants,Trousers,UrbanWear,Blue,M,3,1799,15,4587.45,997.97,UPI,89
ORD10918,2026-05-23,CUST1402,Customer_1918,Male,51,Bengaluru,Karnataka,P013,Saree,Ethnic Wear,Heritage,Blue,S,4,3999,0,15996.0,3457.06,Net Banking,7
ORD10919,2026-11-08,CUST1082,Customer_1919,Female,35,Bengaluru,Karnataka,P006,Running Shoes,Footwear,SportX,Grey,L,1,3599,5,3419.05,692.96,Credit Card,15
ORD10920,2025-03-30,CUST1305,Customer_1920,Female,31,Pune,Maharashtra,P012,Kurta,Ethnic Wear,Heritage,Pink,XXL,5,1899,15,8070.75,1496.95,Credit Card,60
ORD10921,2026-08-08,CUST1488,Customer_1921,Female,27,Jaipur,Rajasthan,P015,Track Pants,Sportswear,SportX,Black,S,3,1599,20,3837.6,1091.24,Credit Card,71
ORD10922,2025-03-24,CUST1178,Customer_1922,Male,30,Delhi,Delhi,P011,Cargo Pants,Trousers,UrbanWear,Beige,L,3,1799,0,5397.0,1442.82,Debit Card,31
ORD10923,2025-03-14,CUST1435,Customer_1923,Female,39,Delhi,Delhi,P006,Running Shoes,Footwear,SportX,Black,XL,4,3599,30,10077.2,2054.22,Net Banking,26
ORD10924,2025-01-31,CUST1334,Customer_1924,Male,54,Delhi,Delhi,P004,Hoodie,Outerwear,UrbanWear,Red,M,4,2199,10,7916.4,1255.96,Net Banking,75
ORD10925,2025-02-15,CUST1365,Customer_1925,Female,60,Jaipur,Rajasthan,P013,Saree,Ethnic Wear,Heritage,Yellow,L,5,3999,25,14996.25,2824.31,Debit Card,16
ORD10926,2025-12-20,CUST1149,Customer_1926,Male,32,Kolkata,West Bengal,P001,Classic T-Shirt,T-Shirts,UrbanWear,Yellow,XL,1,799,30,559.3,108.06,UPI,49
ORD10927,2026-06-21,CUST1534,Customer_1927,Female,28,Delhi,Delhi,P020,Sweatshirt,Sportswear,UrbanWear,Black,XL,5,1699,25,6371.25,2002.38,Debit Card,6
ORD10928,2025-08-31,CUST1510,Customer_1928,Female,24,Hyderabad,Telangana,P006,Running Shoes,Footwear,SportX,Blue,XXL,5,3599,10,16195.5,3988.22,UPI,6
ORD10929,2025-06-20,CUST1352,Customer_1929,Female,57,Chennai,Tamil Nadu,P014,Blazer,Formal Wear,OfficeLine,Black,M,3,3499,5,9972.15,1817.92,Credit Card,60
ORD10930,2026-10-19,CUST1566,Customer_1930,Male,20,Kolkata,West Bengal,P011,Cargo Pants,Trousers,UrbanWear,Yellow,L,5,1799,30,6296.5,686.07,Net Banking,60
ORD10931,2025-05-31,CUST1452,Customer_1931,Male,24,Vijayawada,Andhra Pradesh,P016,Denim Jacket,Outerwear,DenimCo,Black,L,4,3199,0,12796.0,1784.55,Cash,75
ORD10932,2025-02-17,CUST1582,Customer_1932,Male,37,Kakinada,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Red,S,4,2799,25,8397.0,1401.22,Net Banking,26
ORD10933,2025-07-17,CUST1016,Customer_1933,Male,40,Bhubaneswar,Odisha,P003,Casual Shirt,Shirts,StyleHub,Blue,S,2,1499,5,2848.1,474.47,Credit Card,31
ORD10934,2026-01-01,CUST1270,Customer_1934,Female,25,Delhi,Delhi,P009,Sneakers,Footwear,SportX,Green,S,5,3299,10,14845.5,1650.03,Net Banking,61
ORD10935,2025-05-16,CUST1149,Customer_1935,Male,57,Delhi,Delhi,P001,Classic T-Shirt,T-Shirts,UrbanWear,Yellow,L,3,799,30,1677.9,497.17,Cash,29
ORD10936,2025-02-01,CUST1433,Customer_1936,Female,30,Visakhapatnam,Andhra Pradesh,P002,Slim Fit Jeans,Jeans,DenimCo,Blue,XXL,5,2499,30,8746.5,1951.27,Credit Card,28
ORD10937,2025-04-12,CUST1229,Customer_1937,Male,54,Visakhapatnam,Andhra Pradesh,P002,Slim Fit Jeans,Jeans,DenimCo,Yellow,S,5,2499,30,8746.5,1182.39,Debit Card,89
ORD10938,2025-03-21,CUST1071,Customer_1938,Female,58,Chennai,Tamil Nadu,P014,Blazer,Formal Wear,OfficeLine,Grey,L,2,3499,0,6998.0,1242.86,Net Banking,71
ORD10939,2026-07-04,CUST1540,Customer_1939,Male,48,Mumbai,Maharashtra,P015,Track Pants,Sportswear,SportX,Black,L,3,1599,25,3597.75,847.8,Net Banking,66
ORD10940,2025-05-25,CUST1267,Customer_1940,Female,50,Chennai,Tamil Nadu,P006,Running Shoes,Footwear,SportX,Red,XXL,4,3599,10,12956.4,3076.47,UPI,97
ORD10941,2025-06-25,CUST1107,Customer_1941,Male,38,Pune,Maharashtra,P008,Leather Jacket,Outerwear,LeatherCraft,Yellow,M,5,4599,30,16096.5,4263.21,Debit Card,5
ORD10942,2026-05-08,CUST1153,Customer_1942,Female,47,Jaipur,Rajasthan,P001,Classic T-Shirt,T-Shirts,UrbanWear,Red,L,5,799,25,2996.25,638.24,Credit Card,82
ORD10943,2026-10-17,CUST1161,Customer_1943,Male,22,Bengaluru,Karnataka,P020,Sweatshirt,Sportswear,UrbanWear,Black,M,5,1699,25,6371.25,979.7,Debit Card,6
ORD10944,2026-08-25,CUST1440,Customer_1944,Male,22,Hyderabad,Telangana,P017,Chinos,Trousers,OfficeLine,Grey,XXL,1,1899,30,1329.3,179.68,UPI,26
ORD10945,2025-10-28,CUST1154,Customer_1945,Male,39,Visakhapatnam,Andhra Pradesh,P011,Cargo Pants,Trousers,UrbanWear,White,S,1,1799,10,1619.1,416.67,UPI,99
ORD10946,2026-11-18,CUST1147,Customer_1946,Male,29,Bengaluru,Karnataka,P015,Track Pants,Sportswear,SportX,Grey,XXL,1,1599,10,1439.1,413.54,Credit Card,31
ORD10947,2025-05-27,CUST1546,Customer_1947,Female,45,Chennai,Tamil Nadu,P005,Summer Dress,Dresses,Elegance,Green,L,1,2999,0,2999.0,308.17,Credit Card,24
ORD10948,2026-04-03,CUST1529,Customer_1948,Female,42,Delhi,Delhi,P008,Leather Jacket,Outerwear,LeatherCraft,Blue,XL,4,4599,20,14716.8,1667.44,Debit Card,30
ORD10949,2025-02-09,CUST1232,Customer_1949,Female,19,Delhi,Delhi,P010,Polo Shirt,T-Shirts,StyleHub,Yellow,XXL,1,1299,30,909.3,249.74,Debit Card,24
ORD10950,2025-01-12,CUST1044,Customer_1950,Male,19,Pune,Maharashtra,P015,Track Pants,Sportswear,SportX,Beige,XXL,2,1599,25,2398.5,292.59,UPI,34
ORD10951,2026-01-02,CUST1316,Customer_1951,Male,40,Bhubaneswar,Odisha,P015,Track Pants,Sportswear,SportX,Beige,M,4,1599,20,5116.8,1265.28,UPI,62
ORD10952,2025-11-02,CUST1200,Customer_1952,Female,55,Kolkata,West Bengal,P016,Denim Jacket,Outerwear,DenimCo,Blue,S,5,3199,15,13595.75,2628.46,Net Banking,86
ORD10953,2026-11-27,CUST1287,Customer_1953,Male,26,Delhi,Delhi,P019,Loafers,Footwear,OfficeLine,Pink,XXL,2,2799,25,4198.5,1164.53,UPI,40
ORD10954,2026-04-14,CUST1410,Customer_1954,Male,23,Mumbai,Maharashtra,P005,Summer Dress,Dresses,Elegance,Red,L,2,2999,20,4798.4,939.14,Net Banking,90
ORD10955,2025-04-14,CUST1533,Customer_1955,Male,43,Chennai,Tamil Nadu,P013,Saree,Ethnic Wear,Heritage,Black,XXL,1,3999,0,3999.0,981.02,Debit Card,26
ORD10956,2025-09-16,CUST1335,Customer_1956,Male,38,Bhubaneswar,Odisha,P007,Formal Trousers,Trousers,OfficeLine,Grey,L,2,1999,0,3998.0,1179.07,Cash,10
ORD10957,2025-01-19,CUST1168,Customer_1957,Female,32,Kolkata,West Bengal,P004,Hoodie,Outerwear,UrbanWear,Green,S,5,2199,30,7696.5,1542.19,Debit Card,74
ORD10958,2025-12-17,CUST1588,Customer_1958,Male,23,Kakinada,Andhra Pradesh,P012,Kurta,Ethnic Wear,Heritage,Red,L,3,1899,30,3987.9,945.38,Net Banking,52
ORD10959,2025-11-10,CUST1095,Customer_1959,Male,24,Mumbai,Maharashtra,P009,Sneakers,Footwear,SportX,Grey,XXL,1,3299,15,2804.15,654.25,Net Banking,34
ORD10960,2026-04-02,CUST1444,Customer_1960,Male,54,Pune,Maharashtra,P002,Slim Fit Jeans,Jeans,DenimCo,Green,XL,4,2499,0,9996.0,2845.04,Credit Card,48
ORD10961,2025-02-21,CUST1078,Customer_1961,Male,36,Bengaluru,Karnataka,P017,Chinos,Trousers,OfficeLine,Black,M,2,1899,0,3798.0,729.39,Credit Card,8
ORD10962,2026-05-01,CUST1484,Customer_1962,Female,41,Kolkata,West Bengal,P006,Running Shoes,Footwear,SportX,Yellow,XXL,2,3599,5,6838.1,1553.26,Credit Card,81
ORD10963,2026-11-01,CUST1359,Customer_1963,Male,52,Bhubaneswar,Odisha,P010,Polo Shirt,T-Shirts,StyleHub,Red,M,1,1299,20,1039.2,107.29,Credit Card,62
ORD10964,2026-12-02,CUST1057,Customer_1964,Male,22,Visakhapatnam,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,Red,XL,2,1499,10,2698.2,274.84,UPI,55
ORD10965,2025-11-15,CUST1163,Customer_1965,Male,51,Delhi,Delhi,P016,Denim Jacket,Outerwear,DenimCo,Grey,XXL,3,3199,0,9597.0,995.23,Debit Card,47
ORD10966,2025-07-27,CUST1249,Customer_1966,Female,28,Kolkata,West Bengal,P017,Chinos,Trousers,OfficeLine,Beige,S,1,1899,10,1709.1,503.74,Credit Card,61
ORD10967,2026-08-12,CUST1386,Customer_1967,Male,53,Delhi,Delhi,P012,Kurta,Ethnic Wear,Heritage,Red,L,5,1899,30,6646.5,1128.54,Debit Card,83
ORD10968,2026-10-15,CUST1279,Customer_1968,Female,60,Bengaluru,Karnataka,P006,Running Shoes,Footwear,SportX,Black,L,2,3599,0,7198.0,1643.0,Debit Card,41
ORD10969,2026-01-02,CUST1434,Customer_1969,Male,34,Mumbai,Maharashtra,P017,Chinos,Trousers,OfficeLine,Black,M,2,1899,0,3798.0,676.35,Debit Card,64
ORD10970,2025-03-11,CUST1272,Customer_1970,Female,48,Pune,Maharashtra,P006,Running Shoes,Footwear,SportX,Yellow,XL,1,3599,20,2879.2,607.78,Credit Card,86
ORD10971,2026-04-29,CUST1350,Customer_1971,Male,45,Hyderabad,Telangana,P007,Formal Trousers,Trousers,OfficeLine,White,L,2,1999,25,2998.5,771.08,Debit Card,79
ORD10972,2025-12-22,CUST1245,Customer_1972,Male,46,Mumbai,Maharashtra,P020,Sweatshirt,Sportswear,UrbanWear,Blue,L,1,1699,0,1699.0,229.0,Net Banking,41
ORD10973,2025-03-06,CUST1571,Customer_1973,Female,36,Kolkata,West Bengal,P001,Classic T-Shirt,T-Shirts,UrbanWear,Pink,XL,5,799,5,3795.25,818.95,Cash,21
ORD10974,2026-06-15,CUST1302,Customer_1974,Male,26,Bengaluru,Karnataka,P013,Saree,Ethnic Wear,Heritage,Yellow,XL,2,3999,0,7998.0,986.0,Debit Card,23
ORD10975,2026-12-19,CUST1562,Customer_1975,Male,39,Bhubaneswar,Odisha,P003,Casual Shirt,Shirts,StyleHub,Green,S,1,1499,0,1499.0,366.97,Cash,60
ORD10976,2026-06-15,CUST1372,Customer_1976,Male,50,Visakhapatnam,Andhra Pradesh,P008,Leather Jacket,Outerwear,LeatherCraft,Yellow,L,3,4599,25,10347.75,2995.4,Debit Card,64
ORD10977,2026-10-31,CUST1098,Customer_1977,Male,20,Bhubaneswar,Odisha,P003,Casual Shirt,Shirts,StyleHub,Blue,XL,2,1499,25,2248.5,423.07,Credit Card,99
ORD10978,2025-03-11,CUST1434,Customer_1978,Male,32,Delhi,Delhi,P018,Anarkali Dress,Dresses,Elegance,Blue,XL,5,3299,25,12371.25,3933.21,Cash,12
ORD10979,2025-10-12,CUST1573,Customer_1979,Male,60,Chennai,Tamil Nadu,P013,Saree,Ethnic Wear,Heritage,Pink,M,2,3999,0,7998.0,1154.91,Debit Card,73
ORD10980,2026-08-04,CUST1141,Customer_1980,Male,32,Vijayawada,Andhra Pradesh,P010,Polo Shirt,T-Shirts,StyleHub,Grey,M,3,1299,10,3507.3,610.7,Credit Card,15
ORD10981,2025-03-05,CUST1195,Customer_1981,Male,40,Jaipur,Rajasthan,P007,Formal Trousers,Trousers,OfficeLine,Blue,M,2,1999,25,2998.5,356.07,Credit Card,54
ORD10982,2026-01-19,CUST1409,Customer_1982,Male,42,Pune,Maharashtra,P014,Blazer,Formal Wear,OfficeLine,Blue,L,1,3499,15,2974.15,666.11,UPI,38
ORD10983,2026-10-18,CUST1197,Customer_1983,Female,47,Mumbai,Maharashtra,P003,Casual Shirt,Shirts,StyleHub,Beige,S,2,1499,10,2698.2,285.28,Net Banking,11
ORD10984,2026-06-16,CUST1563,Customer_1984,Female,59,Bengaluru,Karnataka,P018,Anarkali Dress,Dresses,Elegance,Pink,L,4,3299,15,11216.6,3100.29,Cash,30
ORD10985,2025-12-13,CUST1194,Customer_1985,Female,20,Pune,Maharashtra,P016,Denim Jacket,Outerwear,DenimCo,Yellow,M,4,3199,15,10876.6,2576.84,Credit Card,19
ORD10986,2026-09-24,CUST1362,Customer_1986,Female,58,Bhubaneswar,Odisha,P003,Casual Shirt,Shirts,StyleHub,Red,M,1,1499,25,1124.25,115.85,Cash,55
ORD10987,2026-04-18,CUST1491,Customer_1987,Male,50,Hyderabad,Telangana,P015,Track Pants,Sportswear,SportX,Pink,XXL,4,1599,25,4797.0,983.79,Net Banking,99
ORD10988,2026-02-23,CUST1400,Customer_1988,Male,49,Delhi,Delhi,P014,Blazer,Formal Wear,OfficeLine,Black,XL,2,3499,15,5948.3,1383.65,Net Banking,90
ORD10989,2026-05-28,CUST1357,Customer_1989,Female,50,Pune,Maharashtra,P019,Loafers,Footwear,OfficeLine,White,XL,2,2799,0,5598.0,904.99,Debit Card,45
ORD10990,2025-09-06,CUST1157,Customer_1990,Female,57,Bengaluru,Karnataka,P010,Polo Shirt,T-Shirts,StyleHub,Black,M,3,1299,15,3312.45,454.43,UPI,98
ORD10991,2025-07-17,CUST1419,Customer_1991,Female,45,Delhi,Delhi,P015,Track Pants,Sportswear,SportX,Black,XL,2,1599,10,2878.2,651.22,UPI,91
ORD10992,2025-07-11,CUST1425,Customer_1992,Female,39,Visakhapatnam,Andhra Pradesh,P018,Anarkali Dress,Dresses,Elegance,Green,L,3,3299,20,7917.6,1263.5,Credit Card,62
ORD10993,2026-11-04,CUST1429,Customer_1993,Female,48,Kolkata,West Bengal,P020,Sweatshirt,Sportswear,UrbanWear,Pink,XXL,2,1699,25,2548.5,660.51,Net Banking,62
ORD10994,2025-11-09,CUST1431,Customer_1994,Male,38,Vijayawada,Andhra Pradesh,P015,Track Pants,Sportswear,SportX,Blue,M,5,1599,10,7195.5,1719.95,Net Banking,57
ORD10995,2025-09-01,CUST1106,Customer_1995,Female,42,Jaipur,Rajasthan,P003,Casual Shirt,Shirts,StyleHub,Red,M,2,1499,5,2848.1,508.37,Cash,14
ORD10996,2026-01-18,CUST1359,Customer_1996,Female,42,Mumbai,Maharashtra,P019,Loafers,Footwear,OfficeLine,Yellow,XL,3,2799,5,7977.15,1101.67,Net Banking,39
ORD10997,2026-08-24,CUST1017,Customer_1997,Female,53,Bhubaneswar,Odisha,P015,Track Pants,Sportswear,SportX,Pink,S,2,1599,25,2398.5,535.99,Cash,80
ORD10998,2026-02-22,CUST1165,Customer_1998,Male,50,Bhubaneswar,Odisha,P001,Classic T-Shirt,T-Shirts,UrbanWear,Beige,M,4,799,20,2556.8,798.81,Net Banking,65
ORD10999,2026-02-21,CUST1035,Customer_1999,Female,23,Visakhapatnam,Andhra Pradesh,P004,Hoodie,Outerwear,UrbanWear,Black,M,3,2199,25,4947.75,500.42,Cash,92
ORD11000,2026-09-26,CUST1441,Customer_2000,Female,34,Kolkata,West Bengal,P006,Running Shoes,Footwear,SportX,Beige,XXL,3,3599,25,8097.75,2303.23,Debit Card,76
